name,type,status,latitude,longitude,address,state,region,country,zip,timeZone,Verified_Lat,Verified_Long,Match_Status,API_Status
HRO1,AMXL,Active,43.08391,-77.61132,"1777 East Henrietta Road, Rochester, NY",NY,NE,United States,95688,America/New_York (UTC:-04:00),43.0846832,-77.6109276,Match,OK
HRS1,AMXL,Active,26.48768,-81.82603,"7916 Drew Circle, Fort Myers, FL",FL,FL,United States,95835,America/New_York (UTC:-04:00),26.4879759,-81.8248367,Mismatch,OK
HSA1,AMXL,Active,32.06361,-81.14246,"2367 Tremont Road, Savannah, GA",GA,MS,United States,94539,America/New_York (UTC:-04:00),32.0642536,-81.144002,Mismatch,OK
HSD2,AMXL,Active,32.56154,-116.96787,"8150 Airway Rd, San Diego, CA",CA,SW,United States,84116,America/Los_Angeles (UTC:-07:00),32.561537,-116.967855,Match,OK
HSE1,Grocery DC,Active,39.69885,-77.72648,"13905 Crayton Boulevard, Hagerstown, MD",MD,NE,United States,95691,America/New_York (UTC:-04:00),39.6988482,-77.7264773,Match,OK
HSF2,AMXL,Active,37.50945,-121.94071,"44051 Osgood Road, Fremont, CA",CA,SW,United States,35756,America/Los_Angeles (UTC:-07:00),37.5101314,-121.9399148,Match,OK
HSF3,AMXL,Active,38.41458,-121.9489,"4800 Midway Road, Vacaville, CA",CA,SW,United States,35756,America/Los_Angeles (UTC:-07:00),38.4138106,-121.9472525,Mismatch,OK
HSF6,SSD DC,Idle,38.71306,-121.56682,"8035 Metro Air Pkwy, Sacramento, CA",CA,SW,United States,13057,America/Los_Angeles (UTC:-07:00),38.7119548,-121.5653068,Mismatch,OK
HSF9,AMXL,Active,37.50945,-121.94071,"44051 Osgood Road, Fremont, CA",CA,SW,United States,33534,America/Los_Angeles (UTC:-07:00),37.5101314,-121.9399148,Match,OK
HSL1,AMXL,Active,40.77449,-112.03749,"355 North John Glenn Road, Salt Lake City, UT",UT,NW,United States,34475,America/Denver (UTC:-06:00),40.773059,-112.0369153,Mismatch,OK
HSM1,AMXL,Active,38.54384,-121.57676,"3640 Ramos Drive, West Sacramento, CA",CA,SW,United States,75241,America/Los_Angeles (UTC:-07:00),38.5445258,-121.5762299,Match,OK
HSV1,Traditional Non-Sort,Active,34.66735,-86.8494,"7817 Greenbrier Rd, Madison, AL",AL,MS,United States,23320,America/Chicago (UTC:-05:00),34.6673596,-86.8500248,Match,OK
HSV2,AMXL,Active,34.65936,-86.81055,"28869 Fanning Dr NW, Madison, AL",AL,MS,United States,23435,America/Chicago (UTC:-05:00),34.6566018,-86.8079326,Mismatch,OK
HSY1,AMXL,Active,43.06159,-76.04824,"6804 Manlius Center Road, East Syracuse, NY",NY,NE,United States,98198,America/New_York (UTC:-04:00),43.062657,-76.0477577,Mismatch,OK
HTP2,Delivery Station,Active,27.79872,-82.37784,"13010 Bay Industrial Drive, Gibsonton, FL",FL,FL,United States,98032,America/New_York (UTC:-04:00),27.7982845,-82.3797825,Mismatch,OK
HTP9,AMXL,Active,29.2271,-82.18243,"3400 North West 35th Street, Ocala, FL",FL,FL,United States,98387,America/New_York (UTC:-04:00),29.2272387,-82.1820262,Match,OK
HTX3,SSD DC,Active,32.63167,-96.76833,"3199 Telephone Rd, Dallas, TX",TX,TX,United States,14304,America/Chicago (UTC:-05:00),32.631661,-96.768334,Match,OK
HVB1,AMXL,Active,36.79236,-76.23187,"804 Greenbrier Circle, Chesapeake, VA",VA,MA,United States,75241,America/New_York (UTC:-04:00),36.7927205,-76.2312239,Match,OK
HVB2,AMXL,Active,36.81355,-76.47157,"103 Industrial Dr, Suffolk, VA",VA,MA,United States,77032,America/New_York (UTC:-04:00),36.8135493,-76.4715496,Match,OK
HWA2,Sort Center,Active,47.41704,-122.30543,"20529 24th Avenue South, Renton, WA",WA,NW,United States,77338,America/Los_Angeles (UTC:-07:00),47.4187777,-122.3015905,Mismatch,OK
HWA3,UFF,Active,47.4197,-122.22672,"20202 84th Avenue South, Kent, WA",WA,NW,United States,98101,America/Los_Angeles (UTC:-07:00),47.4191929,-122.2266259,Match,OK
HWA4,Storage and Distribution Centers(SDC),Active,47.07289,-122.387,"3138 200th ST E, Spanaway, WA",WA,NW,United States,60654,America/Los_Angeles (UTC:-07:00),47.0743005,-122.385803,Mismatch,OK
IAG1,Sort Center,Active,43.11633,-78.9601,"8995 Lockport Road, Niagra, NY",NY,NE,United States,60661,America/New_York (UTC:-04:00),43.11633,-78.960103,Match,OK
IAH1,AR Quick Deploy,Active,32.63553,-96.74507,"9155 Southlink Drive, Dallas, TX",TX,TX,United States,60606,America/Chicago (UTC:-05:00),32.6359646,-96.7452228,Match,OK
IAH3,IXD,Active,29.94393,-95.34142,"15525 Milner Road Houston, Houston, TX",TX,TX,United States,60601,America/Chicago (UTC:-05:00),29.9442345,-95.3421305,Match,OK
IAH5,Sort Center,Active,29.99606,-95.29047,"8903 Warehouse Center Dr, Humble, TX",TX,TX,United States,67219,America/Chicago (UTC:-05:00),29.9969937,-95.2865934,Mismatch,OK
IBF3,Go,Active,47.61684,-122.33401,"1910 Terry Avenue, Seattle, WA",WA,NW,United States,60428,America/Los_Angeles (UTC:-07:00),47.6168526,-122.3340329,Match,OK
ICH2,Go,Active,41.88841,-87.63545,"222 Merchandise Mart Plaza, Chicago, IL",IL,GL,United States,60449,America/Chicago (UTC:-05:00),41.8889837,-87.6341307,Mismatch,OK
ICH3,Go,Active,41.88234,-87.64037,"500 West Madison Street, Chicago, IL",IL,GL,United States,60115,America/Chicago (UTC:-05:00),41.8827091,-87.6398852,Match,OK
ICH4,Go,Active,41.88053,-87.63456,"227 West Monroe Street, Chicago, IL",IL,GL,United States,19720,America/Chicago (UTC:-05:00),41.8800314,-87.63435,Match,OK
ICH6,Go,Active,41.88504,-87.62323,"130 East Randolph Street, Chicago, IL",IL,GL,United States,90605,America/Chicago (UTC:-05:00),41.8857749,-87.622281,Match,OK
ICT2,Traditional Non-Sort,Active,37.81452,-97.3336,"7130 N Broadway, Wichita, KS",KS,TX,United States,91364,America/Chicago (UTC:-05:00),37.8133123,-97.3348617,Mismatch,OK
IGQ1,AR Sortable,Active,41.59852,-87.6731,"2201 W 159th Street, Markham, IL",IL,GL,United States,90505,America/Chicago (UTC:-05:00),41.5989297,-87.6720444,Mismatch,OK
IGQ2,Traditional Non-Sort,Active,41.46602,-87.7509,"23257 South Central Avenue,, University Park, IL",IL,GL,United States,98012,America/Chicago (UTC:-05:00),41.4670913,-87.7509138,Mismatch,OK
IGQ9,Sort Center,Idle,41.89642,-88.73636,"1401 E. Gurler Rd., DeKalb, IL",IL,GL,United States,60481,America/Chicago (UTC:-05:00),41.8950656,-88.7366544,Mismatch,OK
ILG1,Traditional Non-Sort,Active,39.62694,-75.63312,"780 S. DuPont Hwy, New Castle, DE",DE,NE,United States,46075,America/New_York (UTC:-04:00),39.6267987,-75.6368447,Mismatch,OK
ILS1,Go,Active,33.95619,-118.01966,"14249 Whittier Blvd, Whittier, CA",CA,SW,United States,46168,America/Los_Angeles (UTC:-07:00),33.9561905,-118.0196645,Match,OK
ILS2,Go,Active,34.16881,-118.60619,"22001 Ventura Blvd, Woodland Hills, CA",CA,SW,United States,46168,America/Los_Angeles (UTC:-07:00),34.168814,-118.6061945,Match,OK
ILS3,Go,Active,33.8261,-118.35236,"22135 Hawthorne Blvd, Torrance, CA",CA,SW,United States,46231,America/Los_Angeles (UTC:-07:00),33.8262335,-118.3522011,Match,OK
ILS4,Go,Active,47.8779,-122.18007,"39th Ave SE and 132nd St SE, Mill Creek, WA",WA,NW,United States,46168-7637,America/Los_Angeles (UTC:-07:00),47.8778954,-122.180062,Match,OK
ILZ5,Sort Center,Active,38.7946,-106.53484,"Elon Blvd; Graaskamp Blvd; S Kavanaugh Rd, Wilmington, IL",IL,GL,United States,46231,America/Denver (UTC:-06:00),41.3472375,-88.2091873,Mismatch,OK
IND1,Traditional Sortable,Active,39.97989,-86.3796,"4237-4251 Anson Blvd, Whitestown, IN",IN,MW,United States,46143,America/Indiana/Indianapolis (UTC:-04:00),39.9799721,-86.3831941,Mismatch,OK
IND2,Traditional Non-Sort,Active,39.70105,-86.34311,"715 AirTech Parkway, Plainfield, IN",IN,MW,United States,10080,America/Indiana/Indianapolis (UTC:-04:00),39.7028095,-86.3423912,Mismatch,OK
IND3,Traditional Sortable,Active,39.70105,-86.34311,"715 AirTech Parkway, Plainfield, IN",IN,MW,United States,10022,America/Indiana/Indianapolis (UTC:-04:00),39.7028095,-86.3423912,Mismatch,OK
IND4,Apparel,Active,39.75524,-86.29375,"710 S. Girls School Road, Indianapolis, IN",IN,MW,United States,92612,America/Indiana/Indianapolis (UTC:-04:00),39.7564087,-86.2954368,Mismatch,OK
IND5,Traditional Non-Sort,Active,39.69484,-86.35853,"800 S Perry Road, Plainfield, IN",IN,MW,United States,98121,America/Indiana/Indianapolis (UTC:-04:00),39.6965752,-86.3600191,Mismatch,OK
IND8,Returns,Active,39.75524,-86.29375,"710 S. Girls School Road, Indianapolis, IN",IN,MW,United States,98109,America/Indiana/Indianapolis (UTC:-04:00),39.7564087,-86.2954368,Mismatch,OK
IND9,IXD,Active,39.60051,-86.05947,"1151 South Graham Road, Greenwood, IN",IN,MW,United States,98104,America/Indiana/Indianapolis (UTC:-04:00),39.6010932,-86.0553027,Mismatch,OK
INY1,Go,Active,40.71351,-74.01454,"200 Vesey Street, New York, NY",NY,NE,United States,94111,America/New_York (UTC:-04:00),40.7125964,-74.0158143,Mismatch,OK
INY4,Go,Active,40.75796,-73.97084,"599 Lexington Avenue, New York, NY",NY,NE,United States,33897,America/New_York (UTC:-04:00),40.7580856,-73.9702496,Match,OK
IRV1,Lockers +,Active,33.64999,-117.8392,"4141 Campus Drive, Irvine, CA",CA,SW,United States,11530,America/Los_Angeles (UTC:-07:00),33.6499901,-117.8392008,Match,OK
ISE1,Go,Active,47.61622,-122.33978,"2131 7th Avenue, Seattle, WA",WA,NW,United States,92223,America/Los_Angeles (UTC:-07:00),47.616179,-122.3399573,Match,OK
ISE6,Go,Active,47.6211,-122.33564,"300 Boren Avenue North, Seattle, WA",WA,NW,United States,92374,America/Los_Angeles (UTC:-07:00),47.6211007,-122.3356396,Match,OK
ISE9,Go,Active,47.60993,-122.32442,"1001 Minor Avenue, Seattle, WA",WA,NW,United States,98375,America/Los_Angeles (UTC:-07:00),47.6102808,-122.3244992,Match,OK
ISF4,Go,Active,37.79482,-122.39735,"Three Embarcadero Center, San Francisco, CA",CA,SW,United States,98375,America/Los_Angeles (UTC:-07:00),37.7953661,-122.396811,Match,OK
ISM1,MbA,Active,28.24722,-81.66204,"2314-2318 Waverly Barn Rd, Davenport, FL",FL,FL,United States,30346,America/New_York (UTC:-04:00),28.2479326,-81.6619788,Match,OK
IUSJ,Kariba,Active,33.93099,-117.02977,"36900 W. Fourth Street, Beaumont, CA",CA,SW,United States,32218,America/Los_Angeles (UTC:-07:00),33.9301453,-117.0297626,Match,OK
IUSQ,Warehouse,Active,34.07572,-117.22834,"2125 W San Bernardino Ave, Redlands, CA",CA,SW,United States,32210,America/Los_Angeles (UTC:-07:00),34.0768933,-117.2267422,Mismatch,OK
IWA2,Go,Active,47.14749,-122.29298,"15518 MERIDIAN AVE, PUYALLUP, WA",WA,NW,United States,32219,America/Los_Angeles (UTC:-07:00),47.1150586,-122.2937683,Mismatch,OK
IWA3,Go,Active,47.09608,-122.35731,"17710 Canyon Rd E, Puyallup, WA",WA,NW,United States,32218,America/Los_Angeles (UTC:-07:00),47.0961679,-122.3569934,Match,OK
JAL1,4-Star,Active,33.92359,-84.34073,"4400 Ashford-Dunwoody Road, Atlanta, GA",GA,MS,United States,32221,America/New_York (UTC:-04:00),33.9254959,-84.3392231,Mismatch,OK
JAN1,AR Sortable,Active,32.59686,-90.10346,"219 Madison County Pkwy, Canton, MS",MS,MS,United States,1760,America/Chicago (UTC:-05:00),32.596993,-90.103357,Match,OK
JAX2,AR Sortable,Active,30.46506,-81.68147,"12900 Pecan Park Road, Jacksonville, FL",FL,FL,United States,21044,America/New_York (UTC:-04:00),30.4675296,-81.6785675,Mismatch,OK
JAX3,Traditional Non-Sort,Active,30.24893,-81.86429,"13333 103rd Street, Jacksonville, FL",FL,FL,United States,20876,America/New_York (UTC:-04:00),30.2476026,-81.8641061,Mismatch,OK
JAX5,Sort Center,Active,30.38538,-81.79026,"4948 Bulls Bay Highway, Jacksonville, FL",FL,FL,United States,6854,America/New_York (UTC:-04:00),30.3852834,-81.7888276,Mismatch,OK
JAX7,Mixed,Active,30.42531,-81.62319,"10501 Cold Storage Road, Jacksonville, FL",FL,FL,United States,75034,America/New_York (UTC:-04:00),30.4229741,-81.6266731,Mismatch,OK
JAX9,Sort Center,Active,30.27027,-81.88963,"13450 Waterworks St, Jacksonville, FL",FL,FL,United States,20007,America/New_York (UTC:-04:00),30.2708616,-81.8875708,Mismatch,OK
JBO3,4-Star,Active,42.30189,-71.38666,"1245 Worcester Street, Natick, MA",MA,NE,United States,80124,America/New_York (UTC:-04:00),42.3007201,-71.3831764,Mismatch,OK
JBW1,Books,Active,39.21474,-76.86108,"10300 Little Patuxent Pkwy, Columbia, MD",MD,NE,United States,10001,America/New_York (UTC:-04:00),39.2178216,-76.8626975,Mismatch,OK
JBW4,Books,Active,39.19204,-77.2452,"20936 Germantown Road, Germantown, MD",MD,NE,United States,10001,America/New_York (UTC:-04:00),39.1922164,-77.2428393,Mismatch,OK
JCT1,4-Star,Active,41.10447,-73.41841,"100 North Water Street, Norwalk, CT",CT,NE,United States,10314,America/New_York (UTC:-04:00),41.1045065,-73.4186397,Match,OK
JDA1,4-Star,Active,33.0991,-96.81136,"1046 Stonebriar Centre, Frisco, TX",TX,TX,United States,11714,America/Chicago (UTC:-05:00),33.099101,-96.811356,Match,OK
JDC1,Books,Idle,38.90498,-77.06063,"3040 M Street, NW, Washington, D.C, MD",MD,NE,United States,80916,America/New_York (UTC:-04:00),38.9049756,-77.0606299,Match,OK
JDE1,Books,Active,39.56266,-104.87646,"8401 Park Meadows Center Drive, Lone Tree, CO",CO,NW,United States,77380,America/Denver (UTC:-06:00),39.561815,-104.8754739,Match,OK
JFK14,Office,Active,40.74902,-73.9853,"7 West 34th Street, New York, NY",NY,NE,United States,77546,America/New_York (UTC:-04:00),40.7490211,-73.9853045,Match,OK
JFK2,AFO,Active,40.74902,-73.9853,"7 West 34th Street, New York, NY",NY,NE,United States,10001,America/New_York (UTC:-04:00),40.7490211,-73.9853045,Match,OK
JFK8,AR Sortable,Active,40.61918,-74.18818,"546 Gulf Avenue, Staten Island, NY",NY,NE,United States,10019,America/New_York (UTC:-04:00),40.6209705,-74.1854316,Mismatch,OK
JFK9,Fresh,Active,40.74343,-73.49026,"80 Grumman Road West, Bethpage, NY",NY,NE,United States,92591,America/New_York (UTC:-04:00),40.7440675,-73.4893881,Match,OK
JHW1,Returns,Active,38.76856,-104.70567,"4333 Integration Loop, Colorado Springs, CO",CO,NW,United States,2903,America/Denver (UTC:-06:00),38.7685919,-104.7097801,Mismatch,OK
JIA1,4-Star,Active,30.16434,-95.45641,"1201 Lake Woodlands Dr., The Woodlands, TX",TX,TX,United States,98037,America/Chicago (UTC:-05:00),30.1633339,-95.4554556,Mismatch,OK
JIA2,Books,Active,29.54207,-95.14799,"1132 Baybrook Mall, STE #1034, Friendswood, TX",TX,TX,United States,78216,America/Chicago (UTC:-05:00),29.542132,-95.1479066,Match,OK
JJF1,Books,Active,40.74902,-73.9853,"7 W 34th Street, New York, NY",NY,NE,United States,63117,America/New_York (UTC:-04:00),40.7490211,-73.9853045,Match,OK
JJF2,Books,Idle,40.76855,-73.98319,"10 Columbus Circle, New York, NY",NY,NE,United States,53511,America/New_York (UTC:-04:00),40.7692967,-73.9822998,Match,OK
JON2,Books,Active,33.52449,-117.15322,"40760 WINCHESTER RD, TEMECULA, CA",CA,SW,United States,87106,America/Los_Angeles (UTC:-07:00),33.5248648,-117.15302,Match,OK
JPV1,Books,Active,41.82848,-71.4218,"3145 Providence Place, Providence, RI",RI,NE,United States,76177,America/New_York (UTC:-04:00),41.8296736,-71.4176911,Mismatch,OK
JSE2,4-Star,Active,47.82996,-122.27471,"3000 184th Street South West, Lynnwood, WA",WA,NW,United States,83705,America/Los_Angeles (UTC:-07:00),47.8281887,-122.2763939,Mismatch,OK
JSS1,Books,Active,29.51851,-98.49818,"7400 San Pedro Avenue, San Antonia, TX",TX,TX,United States,21240,America/Chicago (UTC:-05:00),29.519921,-98.492162,Mismatch,OK
JST1,4-Star,Active,38.63557,-90.34849,"1428 Saint Louis Galleria, St. Louis, MO",MO,GL,United States,43219,America/Chicago (UTC:-05:00),38.6354533,-90.3480842,Match,OK
JVL1,Traditional Non-Sort,Active,42.50773,-88.97149,"1255 Gateway Boulevard, Beloit, WI",WI,GL,United States,41005,America/Chicago (UTC:-05:00),42.5088734,-88.9729644,Mismatch,OK
KABQ,Amazon Air,Active,35.02832,-106.62784,"3730 Spirit Dr SE, Albuquerque, NM",NM,TX,United States,80249,America/Denver (UTC:-06:00),35.0290006,-106.6296049,Mismatch,OK
KAFW,Amazon Air,Active,32.98393,-97.32383,"301 Intermodal Parkway, Haslet, TX",TX,TX,United States,99224,America/Chicago (UTC:-05:00),32.9859411,-97.3232651,Mismatch,OK
KBOI,Amazon Air,Active,43.56957,-116.21709,"3201 Airport Way, Boise, ID",ID,NW,United States,77338,America/Boise (UTC:-06:00),43.5707803,-116.2219578,Mismatch,OK
KBWI,Amazon Air,Active,39.17122,-76.68288,"27350 Mathison Way, Baltimore, MD",MD,NE,United States,45177,America/New_York (UTC:-04:00),39.1707917,-76.6776722,Mismatch,OK
KCM1,Retail,Active,40.05163,-82.91571,"3985 Gramercy St, Columbus, OH",OH,MW,United States,13672,America/New_York (UTC:-04:00),40.0516341,-82.9157062,Match,OK
KCVG,Amazon Air,Active,39.05991,-84.66393,"289 Wendell H. Ford Boulevard, Erlanger, KY",KY,MW,United States,7652,America/New_York (UTC:-04:00),39.0335407,-84.6584227,Mismatch,OK
KDEN,Amazon Air,Active,39.8339,-104.66667,"7644 Undergrove Street, Denver, CO",CO,NW,United States,91210,America/Denver (UTC:-06:00),39.8341194,-104.6668912,Match,OK
KGEG,Amazon Air,Active,47.62279,-117.52271,"9000 W Airport Dr, Spokane, WA",WA,NW,United States,33811,America/Los_Angeles (UTC:-07:00),47.6249772,-117.5371676,Mismatch,OK
KIAH,Amazon Air,Active,29.99674,-95.31083,"19175 Lee Road, East Cargo II, Humble, TX",TX,TX,United States,89119,America/Chicago (UTC:-05:00),29.9969865,-95.3092421,Mismatch,OK
KILN,Amazon Air,Active,39.43773,-83.78386,"1113 Airport Road, Wilmington, OH",OH,MW,United States,3103,America/New_York (UTC:-04:00),39.441868,-83.7816017,Mismatch,OK
KIO1,Retail,Active,33.7199,-117.7924,"13672 Jamboree Rd, Irvine, CA",CA,SW,United States,45044,America/Los_Angeles (UTC:-07:00),33.7203079,-117.7919082,Match,OK
KIO2,Sublease and Storage,Active,40.96652,-74.0748,"30 East Ridgewood Avenue, Paramus, NJ",NJ,NE,United States,23875,America/New_York (UTC:-04:00),40.9666911,-74.0753084,Match,OK
KLA1,Style,Active,34.14442,-118.25678,"839 Americana Way, Glendale, CA",CA,SW,United States,85043,America/Los_Angeles (UTC:-07:00),34.1445019,-118.257188,Match,OK
KLAL,Amazon Air,Active,27.99272,-82.03214,"Lakeland Linder International Airport, Lakeland, FL",FL,FL,United States,92571,America/New_York (UTC:-04:00),27.9945173,-82.0143138,Mismatch,OK
KLAS,Amazon Air,Active,36.08401,-115.12595,"1855 Aller Dr, Las Vegas, NV",NV,SW,United States,21901,America/Los_Angeles (UTC:-07:00),36.083998,-115.125982,Match,OK
KMHT,Amazon Air,Active,42.93018,-71.43688,"Manchester-Boston Regional Airport, Manchester, NH",NH,NE,United States,60502,America/New_York (UTC:-04:00),42.929687,-71.4352177,Mismatch,OK
KOH2,NACF- Devices Global Logistics,Active,39.43614,-84.40431,"1001 Logistics Way, Monroe, OH",OH,MW,United States,85212,America/New_York (UTC:-04:00),39.4359522,-84.404473,Match,OK
KRB2,Storage and Distribution Centers (SDC),Active,37.2006,-77.27793,"7000 Hardware Drive, Prince George, VA",VA,MA,United States,61109,America/New_York (UTC:-04:00),37.2009295,-77.280255,Mismatch,OK
KRB3,Kariba,Active,33.45729,-112.23319,"8181 West Roosevelt Street, Phoenix, AZ",AZ,SW,United States,92551,America/Phoenix (UTC:-07:00),33.4583253,-112.2300128,Mismatch,OK
KRB4,Storage and Distribution Centers (SDC),Active,33.85001,-117.2503,"4501 Patterson Avenue, Perris, CA",CA,SW,United States,92346,America/Los_Angeles (UTC:-07:00),33.8511723,-117.2504751,Mismatch,OK
KRB5,Apparel,Active,39.59483,-76.00323,"600 Principio Parkway West, North East, MD",MD,NE,United States,95206,America/New_York (UTC:-04:00),39.5950417,-76.0032755,Match,OK
KRB6,Storage and Distribution Centers (SDC),Active,41.80982,-88.22276,"4200 Ferry Road, Aurora, IL",IL,GL,United States,95837,America/Chicago (UTC:-05:00),41.8112641,-88.2220782,Mismatch,OK
KRB9,Storage and Distribution Centers (SDC),Active,33.35217,-111.64884,"8560 E Elliot Rd, Mesa, AZ",AZ,SW,United States,33823,America/Phoenix (UTC:-07:00),33.3512693,-111.6529312,Mismatch,OK
KRFD,Amazon Air,Active,42.19573,-89.11541,"5824 Kishwaukee Road, Rockford, IL",IL,GL,United States,33912,America/Chicago (UTC:-05:00),42.1954818,-89.1143439,Mismatch,OK
KRIV,Amazon Air,Active,33.87329,-117.24708,"17101 Heacock Street, Moreno Valley, CA",CA,SW,United States,12180,America/Los_Angeles (UTC:-07:00),33.8747191,-117.2455671,Mismatch,OK
KSBD,Amazon Air,Active,34.104,-117.23313,"2531, 2535 & 2539 E. 3rd Street, San Bernardino, CA",CA,SW,United States,48917,America/Los_Angeles (UTC:-07:00),,,No Results,ZERO_RESULTS
KSCK,Amazon Air,Active,37.90184,-121.24227,"4725 S. B Street, Stockton, CA",CA,SW,United States,89044,America/Los_Angeles (UTC:-07:00),37.9023235,-121.2417146,Match,OK
KSMF,Amazon Air,Active,38.71234,-121.60226,"Sacramento International Airport, Sacramento, CA",CA,SW,United States,89030,America/Los_Angeles (UTC:-07:00),38.694402,-121.5888116,Mismatch,OK
LAL2,Traditional Non-Sort,Active,28.15287,-81.81645,"676 C. Fred Jones Blvd, Auburndale, FL",FL,FL,United States,89115,America/New_York (UTC:-04:00),28.151974,-81.8122738,Mismatch,OK
LAL4,Returns,Active,26.49598,-81.81661,"8250 Logistics Dr, Fort Myers, FL",FL,FL,United States,89115,America/New_York (UTC:-04:00),26.4955663,-81.8169708,Match,OK
LAN1,Lockers +,Active,42.7278,-73.68742,"1521 6th Ave, Troy, NY",NY,NE,United States,89115,America/New_York (UTC:-04:00),42.7278009,-73.6874188,Match,OK
LAN2,IXD,Active,42.71539,-84.64711,"6500 W. Mt. Hope Hwy, Lansing, MI",MI,MW,United States,89115,America/Detroit (UTC:-04:00),42.7124151,-84.6448943,Mismatch,OK
LAS1,IXD,Active,35.96501,-115.15183,"12300 Bermuda Road, Henderson, NV",NV,SW,United States,89115,America/Los_Angeles (UTC:-07:00),35.9641074,-115.1517361,Match,OK
LAS2,Returns,Active,36.22871,-115.10532,"3837 Bay Lake Trail, North Las Vegas, NV",NV,SW,United States,78744,America/Los_Angeles (UTC:-07:00),36.2297215,-115.1034279,Mismatch,OK
LAS5,Sort Center,Active,36.26337,-115.07768,"4410 Nexus Way, Las Vegas, NV",NV,SW,United States,78681,America/Los_Angeles (UTC:-07:00),36.2644808,-115.0764834,Mismatch,OK
LAS6,Traditional Non-Sort,Active,36.26693,-115.07417,"4550 Nexus Way, Las Vegas, NV",NV,SW,United States,90620,America/Los_Angeles (UTC:-07:00),36.2689284,-115.0718889,Mismatch,OK
LAS7,AR Sortable,Active,36.26598,-115.04089,"6001 East Tropical Parkway, Las Vegas, NV",NV,SW,United States,91105,America/Los_Angeles (UTC:-07:00),36.2680685,-115.0399081,Mismatch,OK
LAS8,Make on Demand,Active,36.26781,-115.04902,"5801 North Nicco Way, North Las Vegas, NV",NV,SW,United States,92337,America/Los_Angeles (UTC:-07:00),36.2692739,-115.0482505,Mismatch,OK
LAS9,MbA,Active,36.26781,-115.04902,"5801 North Nicco Way, North Las Vegas, NV",NV,SW,United States,85212,America/Los_Angeles (UTC:-07:00),36.2692739,-115.0482505,Mismatch,OK
LAU2,AMXL,Active,30.20662,-97.70365,"7000 Metropolis Drive, Austin, TX",TX,TX,United States,79408,America/Chicago (UTC:-05:00),30.2066765,-97.7038123,Match,OK
LAX5,Sort Center,Active,33.86748,-118.02739,"6400 Valley View Street, Buena Park, CA",CA,SW,United States,6082,America/Los_Angeles (UTC:-07:00),33.8671312,-118.0280137,Match,OK
LAX9,IXD,Active,34.05113,-117.44655,"11263 Oleander Avenue, Fontana, CA",CA,SW,United States,36105,America/Los_Angeles (UTC:-07:00),34.0493304,-117.4485932,Mismatch,OK
LAZ1,SPP,Active,33.34684,-111.60876,"Elliott Rd & Signal Butte Rd, Mesa, AZ",AZ,SW,United States,11211,America/Phoenix (UTC:-07:00),49.8498036,-119.6271509,Mismatch,OK
LBB1,Lockers +,Active,33.58803,-101.81123,"2407 9th Street, Lubbock, TX",TX,TX,United States,21218,America/Chicago (UTC:-05:00),33.5869115,-101.8686341,Mismatch,OK
LBB5,Sort Center,Active,33.63102,-101.8244,"1110 E Hunter Street, Lubbock, TX",TX,TX,United States,37204,America/Chicago (UTC:-05:00),33.6337238,-101.8243497,Mismatch,OK
LBE1,IXD,Active,40.22941,-79.62128,"Glenn Fox Road and Siebe Drive, New Stanton Borough, PA",PA,NE,United States,92110,America/New_York (UTC:-04:00),40.2332834,-79.6216298,Mismatch,OK
LBK1,Lockers +,Active,40.71196,-73.94211,"773 Grand St, Brooklyn, NY",NY,NE,United States,28227,America/New_York (UTC:-04:00),40.7119606,-73.9421139,Match,OK
LBM4,Lockers +,Active,39.32768,-76.61574,"3201 Saint Paul St, Baltimore, MD",MD,NE,United States,6770,America/New_York (UTC:-04:00),39.3275641,-76.6157276,Match,OK
LBU1,Lockers +,Active,43.00016,-78.90969,"800 Riverwalk Parkway, Tonawanda, NY",NY,NE,United States,20001,America/New_York (UTC:-04:00),42.9973337,-78.9099328,Mismatch,OK
LCA6,Lockers +,Active,32.74969,-117.201,"2727 Kurtz Street, San Diego, CA",CA,SW,United States,20057,America/Los_Angeles (UTC:-07:00),32.7503,-117.2007113,Match,OK
LCB5,RSR,Active,41.06874,-83.62529,"1601 Production Dr, Findlay, OH",OH,MW,United States,10314,America/New_York (UTC:-04:00),41.0692901,-83.6252233,Match,OK
LCL4,Lockers +,Active,35.21049,-80.69029,"9020 Albemarle Rd, Charlotte, NC",NC,MA,United States,48104,America/New_York (UTC:-04:00),35.2106388,-80.6897232,Match,OK
LCT1,SPP,Idle,41.51323,-73.04641,"191 Sheridan Dr, Naugatuck, CT",CT,NE,United States,97403,America/New_York (UTC:-04:00),41.5131496,-73.0465064,Match,OK
LCT2,SPP,Active,41.53028,-73.02282,", Waterbury, CT",CT,NE,United States,40511,America/New_York (UTC:-04:00),41.615197,-72.956788,Mismatch,OK
LDC1,Lockers +,Active,38.90809,-77.02381,"1331 9th St. NW, Washington, D.C, MD",MD,NE,United States,40511,America/New_York (UTC:-04:00),38.9081457,-77.0238081,Match,OK
LDC7,Lockers +,Active,38.90751,-77.07274,"3700 O St NW, Washington, D.C., MD",MD,NE,United States,40511,America/New_York (UTC:-04:00),38.9075988,-77.071703,Mismatch,OK
